pmid,pub_date,year,time_string,paper_post_2017,author_had_u19_in_2017,is_pi_a,name_key_a,papers_before_2017_a,papers_after_2017_a,is_pi_b,name_key_b,author_had_u19_in_2017_b,papers_before_2017_b,papers_after_2017_b
26771491,2016-01-14,2016,"datetime(2016,1,14,0,0)",0,0,0,"I Kim",3,0,0,"Z Ertuz",0,3,0
26771491,2016-01-14,2016,"datetime(2016,1,14,0,0)",0,0,0,"J Stogsdill",3,8,0,"Z Ertuz",0,3,0
26771491,2016-01-14,2016,"datetime(2016,1,14,0,0)",0,0,0,"L Pilaz",3,5,0,"Z Ertuz",0,3,0
26771491,2016-01-14,2016,"datetime(2016,1,14,0,0)",0,0,0,"N Pulimood",3,0,0,"Z Ertuz",0,3,0
26771491,2016-01-14,2016,"datetime(2016,1,14,0,0)",0,0,0,"P Scheiffele",3,0,0,"Z Ertuz",0,3,0
26771491,2016-01-14,2016,"datetime(2016,1,14,0,0)",0,0,0,"R Ji",3,3,0,"Z Ertuz",0,3,0
26771491,2016-01-14,2016,"datetime(2016,1,14,0,0)",0,0,0,"S Singh",3,0,0,"Z Ertuz",0,3,0
26771491,2016-01-14,2016,"datetime(2016,1,14,0,0)",0,0,0,"S Soderling",3,5,0,"Z Ertuz",0,3,0
26771491,2016-01-14,2016,"datetime(2016,1,14,0,0)",0,0,0,"W Rodrigues",3,0,0,"Z Ertuz",0,3,0
26771491,2016-01-14,2016,"datetime(2016,1,14,0,0)",0,0,0,"Y Kim",3,3,0,"Z Ertuz",0,3,0
26771491,2016-01-14,2016,"datetime(2016,1,14,0,0)",0,0,0,"A Manhaes",3,0,0,"P Scheiffele",0,3,0
26771491,2016-01-14,2016,"datetime(2016,1,14,0,0)",0,0,0,"A Medina",3,0,0,"P Scheiffele",0,3,0
26771491,2016-01-14,2016,"datetime(2016,1,14,0,0)",0,0,0,"A Pamukcu",3,0,0,"P Scheiffele",0,3,0
26771491,2016-01-14,2016,"datetime(2016,1,14,0,0)",0,0,1,"C Eroglu",20,36,0,"P Scheiffele",0,3,0
26771491,2016-01-14,2016,"datetime(2016,1,14,0,0)",0,0,0,"D Silver",3,5,0,"P Scheiffele",0,3,0
26771491,2016-01-14,2016,"datetime(2016,1,14,0,0)",0,0,0,"E Enustun",3,3,0,"P Scheiffele",0,3,0
26771491,2016-01-14,2016,"datetime(2016,1,14,0,0)",0,0,0,"H Dingsdale",3,0,0,"P Scheiffele",0,3,0
26771491,2016-01-14,2016,"datetime(2016,1,14,0,0)",0,0,0,"I Kim",3,0,0,"P Scheiffele",0,3,0
26771491,2016-01-14,2016,"datetime(2016,1,14,0,0)",0,0,0,"J Stogsdill",3,8,0,"P Scheiffele",0,3,0
26771491,2016-01-14,2016,"datetime(2016,1,14,0,0)",0,0,0,"L Pilaz",3,5,0,"P Scheiffele",0,3,0
26771491,2016-01-14,2016,"datetime(2016,1,14,0,0)",0,0,0,"N Pulimood",3,0,0,"P Scheiffele",0,3,0
26771491,2016-01-14,2016,"datetime(2016,1,14,0,0)",0,0,0,"A Manhaes",3,0,0,"S Soderling",0,3,5
26771491,2016-01-14,2016,"datetime(2016,1,14,0,0)",0,0,0,"A Medina",3,0,0,"S Soderling",0,3,5
26771491,2016-01-14,2016,"datetime(2016,1,14,0,0)",0,0,0,"A Pamukcu",3,0,0,"S Soderling",0,3,5
26771491,2016-01-14,2016,"datetime(2016,1,14,0,0)",0,0,1,"C Eroglu",20,36,0,"S Soderling",0,3,5
26771491,2016-01-14,2016,"datetime(2016,1,14,0,0)",0,0,0,"D Silver",3,5,0,"S Soderling",0,3,5
26771491,2016-01-14,2016,"datetime(2016,1,14,0,0)",0,0,0,"E Enustun",3,3,0,"S Soderling",0,3,5
26771491,2016-01-14,2016,"datetime(2016,1,14,0,0)",0,0,0,"H Dingsdale",3,0,0,"S Soderling",0,3,5
26771491,2016-01-14,2016,"datetime(2016,1,14,0,0)",0,0,0,"I Kim",3,0,0,"S Soderling",0,3,5
26771491,2016-01-14,2016,"datetime(2016,1,14,0,0)",0,0,0,"J Stogsdill",3,8,0,"S Soderling",0,3,5
26771491,2016-01-14,2016,"datetime(2016,1,14,0,0)",0,0,0,"L Pilaz",3,5,0,"S Soderling",0,3,5
26771491,2016-01-14,2016,"datetime(2016,1,14,0,0)",0,0,0,"N Pulimood",3,0,0,"S Soderling",0,3,5
26771491,2016-01-14,2016,"datetime(2016,1,14,0,0)",0,0,0,"P Scheiffele",3,0,0,"S Soderling",0,3,5
26771491,2016-01-14,2016,"datetime(2016,1,14,0,0)",0,0,0,"R Ji",3,3,0,"S Soderling",0,3,5
26771491,2016-01-14,2016,"datetime(2016,1,14,0,0)",0,0,0,"S Singh",3,0,0,"S Soderling",0,3,5
26771491,2016-01-14,2016,"datetime(2016,1,14,0,0)",0,0,0,"A Manhaes",3,0,0,"D Silver",0,3,5
26771491,2016-01-14,2016,"datetime(2016,1,14,0,0)",0,0,0,"A Medina",3,0,0,"D Silver",0,3,5
26771491,2016-01-14,2016,"datetime(2016,1,14,0,0)",0,0,0,"A Pamukcu",3,0,0,"D Silver",0,3,5
26771491,2016-01-14,2016,"datetime(2016,1,14,0,0)",0,0,1,"C Eroglu",20,36,0,"D Silver",0,3,5
26771491,2016-01-14,2016,"datetime(2016,1,14,0,0)",0,0,0,"A Manhaes",3,0,0,"R Ji",0,3,3
26771491,2016-01-14,2016,"datetime(2016,1,14,0,0)",0,0,0,"A Medina",3,0,0,"R Ji",0,3,3
26771491,2016-01-14,2016,"datetime(2016,1,14,0,0)",0,0,0,"A Pamukcu",3,0,0,"R Ji",0,3,3
26771491,2016-01-14,2016,"datetime(2016,1,14,0,0)",0,0,1,"C Eroglu",20,36,0,"R Ji",0,3,3
26771491,2016-01-14,2016,"datetime(2016,1,14,0,0)",0,0,0,"D Silver",3,5,0,"R Ji",0,3,3
26771491,2016-01-14,2016,"datetime(2016,1,14,0,0)",0,0,0,"E Enustun",3,3,0,"R Ji",0,3,3
26771491,2016-01-14,2016,"datetime(2016,1,14,0,0)",0,0,0,"H Dingsdale",3,0,0,"R Ji",0,3,3
26771491,2016-01-14,2016,"datetime(2016,1,14,0,0)",0,0,0,"I Kim",3,0,0,"R Ji",0,3,3
26771491,2016-01-14,2016,"datetime(2016,1,14,0,0)",0,0,0,"J Stogsdill",3,8,0,"R Ji",0,3,3
26771491,2016-01-14,2016,"datetime(2016,1,14,0,0)",0,0,0,"L Pilaz",3,5,0,"R Ji",0,3,3
26771491,2016-01-14,2016,"datetime(2016,1,14,0,0)",0,0,0,"N Pulimood",3,0,0,"R Ji",0,3,3
26771491,2016-01-14,2016,"datetime(2016,1,14,0,0)",0,0,0,"P Scheiffele",3,0,0,"R Ji",0,3,3
26771491,2016-01-14,2016,"datetime(2016,1,14,0,0)",0,0,0,"A Manhaes",3,0,0,"A Medina",0,3,0
26771491,2016-01-14,2016,"datetime(2016,1,14,0,0)",0,0,0,"A Manhaes",3,0,1,"C Eroglu",0,20,36
26771491,2016-01-14,2016,"datetime(2016,1,14,0,0)",0,0,0,"A Medina",3,0,1,"C Eroglu",0,20,36
26771491,2016-01-14,2016,"datetime(2016,1,14,0,0)",0,0,0,"A Pamukcu",3,0,1,"C Eroglu",0,20,36
27049947,2016-04-14,2016,"datetime(2016,4,14,0,0)",0,0,1,"A Nimmerjahn",9,6,0,"L Fourgeaud",0,3,3
27049947,2016-04-14,2016,"datetime(2016,4,14,0,0)",0,0,0,"A Zagórska",3,0,0,"L Fourgeaud",0,3,3
27049947,2016-04-14,2016,"datetime(2016,4,14,0,0)",0,0,0,"C Rothlin",3,0,0,"L Fourgeaud",0,3,3
27049947,2016-04-14,2016,"datetime(2016,4,14,0,0)",0,0,0,"E Lew",3,0,0,"L Fourgeaud",0,3,3
27049947,2016-04-14,2016,"datetime(2016,4,14,0,0)",0,0,0,"G Lemke",3,3,0,"L Fourgeaud",0,3,3
27049947,2016-04-14,2016,"datetime(2016,4,14,0,0)",0,0,0,"H Leal-Bailey",3,0,0,"L Fourgeaud",0,3,3
27049947,2016-04-14,2016,"datetime(2016,4,14,0,0)",0,0,1,"A Nimmerjahn",9,6,0,"P Través",0,3,0
27049947,2016-04-14,2016,"datetime(2016,4,14,0,0)",0,0,0,"A Zagórska",3,0,0,"P Través",0,3,0
27049947,2016-04-14,2016,"datetime(2016,4,14,0,0)",0,0,0,"C Rothlin",3,0,0,"P Través",0,3,0
27049947,2016-04-14,2016,"datetime(2016,4,14,0,0)",0,0,0,"E Lew",3,0,0,"P Través",0,3,0
27049947,2016-04-14,2016,"datetime(2016,4,14,0,0)",0,0,0,"G Lemke",3,3,0,"P Través",0,3,0
27049947,2016-04-14,2016,"datetime(2016,4,14,0,0)",0,0,0,"H Leal-Bailey",3,0,0,"P Través",0,3,0
27049947,2016-04-14,2016,"datetime(2016,4,14,0,0)",0,0,0,"L Fourgeaud",3,3,0,"P Través",0,3,0
27049947,2016-04-14,2016,"datetime(2016,4,14,0,0)",0,0,0,"P Burrola",3,0,0,"P Través",0,3,0
27049947,2016-04-14,2016,"datetime(2016,4,14,0,0)",0,0,0,"P Callaway",3,0,0,"P Través",0,3,0
27049947,2016-04-14,2016,"datetime(2016,4,14,0,0)",0,0,1,"A Nimmerjahn",9,6,0,"Y Tufail",0,3,3
27049947,2016-04-14,2016,"datetime(2016,4,14,0,0)",0,0,0,"A Zagórska",3,0,0,"Y Tufail",0,3,3
27049947,2016-04-14,2016,"datetime(2016,4,14,0,0)",0,0,0,"C Rothlin",3,0,0,"Y Tufail",0,3,3
27049947,2016-04-14,2016,"datetime(2016,4,14,0,0)",0,0,0,"E Lew",3,0,0,"Y Tufail",0,3,3
27049947,2016-04-14,2016,"datetime(2016,4,14,0,0)",0,0,0,"G Lemke",3,3,0,"Y Tufail",0,3,3
27049947,2016-04-14,2016,"datetime(2016,4,14,0,0)",0,0,0,"H Leal-Bailey",3,0,0,"Y Tufail",0,3,3
27049947,2016-04-14,2016,"datetime(2016,4,14,0,0)",0,0,0,"L Fourgeaud",3,3,0,"Y Tufail",0,3,3
27049947,2016-04-14,2016,"datetime(2016,4,14,0,0)",0,0,0,"P Burrola",3,0,0,"Y Tufail",0,3,3
27049947,2016-04-14,2016,"datetime(2016,4,14,0,0)",0,0,0,"P Callaway",3,0,0,"Y Tufail",0,3,3
27049947,2016-04-14,2016,"datetime(2016,4,14,0,0)",0,0,0,"P Través",3,0,0,"Y Tufail",0,3,3
27049947,2016-04-14,2016,"datetime(2016,4,14,0,0)",0,0,1,"A Nimmerjahn",9,6,0,"H Leal-Bailey",0,3,0
27049947,2016-04-14,2016,"datetime(2016,4,14,0,0)",0,0,0,"A Zagórska",3,0,0,"H Leal-Bailey",0,3,0
27049947,2016-04-14,2016,"datetime(2016,4,14,0,0)",0,0,0,"C Rothlin",3,0,0,"H Leal-Bailey",0,3,0
27049947,2016-04-14,2016,"datetime(2016,4,14,0,0)",0,0,0,"E Lew",3,0,0,"H Leal-Bailey",0,3,0
27049947,2016-04-14,2016,"datetime(2016,4,14,0,0)",0,0,0,"G Lemke",3,3,0,"H Leal-Bailey",0,3,0
27049947,2016-04-14,2016,"datetime(2016,4,14,0,0)",0,0,1,"A Nimmerjahn",9,6,0,"E Lew",0,3,0
27049947,2016-04-14,2016,"datetime(2016,4,14,0,0)",0,0,0,"A Zagórska",3,0,0,"E Lew",0,3,0
27049947,2016-04-14,2016,"datetime(2016,4,14,0,0)",0,0,0,"C Rothlin",3,0,0,"E Lew",0,3,0
27049947,2016-04-14,2016,"datetime(2016,4,14,0,0)",0,0,1,"A Nimmerjahn",9,6,0,"P Burrola",0,3,0
27049947,2016-04-14,2016,"datetime(2016,4,14,0,0)",0,0,0,"A Zagórska",3,0,0,"P Burrola",0,3,0
27049947,2016-04-14,2016,"datetime(2016,4,14,0,0)",0,0,0,"C Rothlin",3,0,0,"P Burrola",0,3,0
27049947,2016-04-14,2016,"datetime(2016,4,14,0,0)",0,0,0,"E Lew",3,0,0,"P Burrola",0,3,0
27049947,2016-04-14,2016,"datetime(2016,4,14,0,0)",0,0,0,"G Lemke",3,3,0,"P Burrola",0,3,0
27049947,2016-04-14,2016,"datetime(2016,4,14,0,0)",0,0,0,"H Leal-Bailey",3,0,0,"P Burrola",0,3,0
27049947,2016-04-14,2016,"datetime(2016,4,14,0,0)",0,0,0,"L Fourgeaud",3,3,0,"P Burrola",0,3,0
27049947,2016-04-14,2016,"datetime(2016,4,14,0,0)",0,0,1,"A Nimmerjahn",9,6,0,"P Callaway",0,3,0
27049947,2016-04-14,2016,"datetime(2016,4,14,0,0)",0,0,0,"A Zagórska",3,0,0,"P Callaway",0,3,0
27049947,2016-04-14,2016,"datetime(2016,4,14,0,0)",0,0,0,"C Rothlin",3,0,0,"P Callaway",0,3,0
27049947,2016-04-14,2016,"datetime(2016,4,14,0,0)",0,0,0,"E Lew",3,0,0,"P Callaway",0,3,0
27049947,2016-04-14,2016,"datetime(2016,4,14,0,0)",0,0,0,"G Lemke",3,3,0,"P Callaway",0,3,0
27049947,2016-04-14,2016,"datetime(2016,4,14,0,0)",0,0,0,"H Leal-Bailey",3,0,0,"P Callaway",0,3,0
27049947,2016-04-14,2016,"datetime(2016,4,14,0,0)",0,0,0,"L Fourgeaud",3,3,0,"P Callaway",0,3,0
27049947,2016-04-14,2016,"datetime(2016,4,14,0,0)",0,0,0,"P Burrola",3,0,0,"P Callaway",0,3,0
27049947,2016-04-14,2016,"datetime(2016,4,14,0,0)",0,0,1,"A Nimmerjahn",9,6,0,"A Zagórska",0,3,0
27049947,2016-04-14,2016,"datetime(2016,4,14,0,0)",0,0,1,"A Nimmerjahn",9,6,0,"C Rothlin",0,3,0
27049947,2016-04-14,2016,"datetime(2016,4,14,0,0)",0,0,0,"A Zagórska",3,0,0,"C Rothlin",0,3,0
27049947,2016-04-14,2016,"datetime(2016,4,14,0,0)",0,0,1,"A Nimmerjahn",9,6,0,"G Lemke",0,3,3
27049947,2016-04-14,2016,"datetime(2016,4,14,0,0)",0,0,0,"A Zagórska",3,0,0,"G Lemke",0,3,3
27049947,2016-04-14,2016,"datetime(2016,4,14,0,0)",0,0,0,"C Rothlin",3,0,0,"G Lemke",0,3,3
27049947,2016-04-14,2016,"datetime(2016,4,14,0,0)",0,0,0,"E Lew",3,0,0,"G Lemke",0,3,3
27121084,2016-04-28,2016,"datetime(2016,4,28,0,0)",0,0,0,"A Arena",3,0,0,"K Sekiguchi",0,3,3
27121084,2016-04-28,2016,"datetime(2016,4,28,0,0)",0,0,0,"A Ngo",3,3,0,"K Sekiguchi",0,3,3
27121084,2016-04-28,2016,"datetime(2016,4,28,0,0)",0,0,1,"A Nimmerjahn",9,6,0,"K Sekiguchi",0,3,3
27121084,2016-04-28,2016,"datetime(2016,4,28,0,0)",0,0,0,"D Cook",3,3,0,"K Sekiguchi",0,3,3
27121084,2016-04-28,2016,"datetime(2016,4,28,0,0)",0,0,0,"E Hoffman",3,3,0,"K Sekiguchi",0,3,3
27121084,2016-04-28,2016,"datetime(2016,4,28,0,0)",0,0,0,"K Merten",3,6,0,"K Sekiguchi",0,3,3
27121084,2016-04-28,2016,"datetime(2016,4,28,0,0)",0,0,0,"A Arena",3,0,0,"P Shekhtmeyster",0,3,0
27121084,2016-04-28,2016,"datetime(2016,4,28,0,0)",0,0,0,"A Ngo",3,3,0,"P Shekhtmeyster",0,3,0
27121084,2016-04-28,2016,"datetime(2016,4,28,0,0)",0,0,1,"A Nimmerjahn",9,6,0,"P Shekhtmeyster",0,3,0
27121084,2016-04-28,2016,"datetime(2016,4,28,0,0)",0,0,0,"D Cook",3,3,0,"P Shekhtmeyster",0,3,0
27121084,2016-04-28,2016,"datetime(2016,4,28,0,0)",0,0,0,"E Hoffman",3,3,0,"P Shekhtmeyster",0,3,0
27121084,2016-04-28,2016,"datetime(2016,4,28,0,0)",0,0,0,"K Merten",3,6,0,"P Shekhtmeyster",0,3,0
27121084,2016-04-28,2016,"datetime(2016,4,28,0,0)",0,0,0,"K Sekiguchi",3,3,0,"P Shekhtmeyster",0,3,0
27121084,2016-04-28,2016,"datetime(2016,4,28,0,0)",0,0,0,"A Arena",3,0,0,"K Merten",0,3,6
27121084,2016-04-28,2016,"datetime(2016,4,28,0,0)",0,0,0,"A Ngo",3,3,0,"K Merten",0,3,6
27121084,2016-04-28,2016,"datetime(2016,4,28,0,0)",0,0,1,"A Nimmerjahn",9,6,0,"K Merten",0,3,6
27121084,2016-04-28,2016,"datetime(2016,4,28,0,0)",0,0,0,"D Cook",3,3,0,"K Merten",0,3,6
27121084,2016-04-28,2016,"datetime(2016,4,28,0,0)",0,0,0,"E Hoffman",3,3,0,"K Merten",0,3,6
27121084,2016-04-28,2016,"datetime(2016,4,28,0,0)",0,0,0,"A Arena",3,0,0,"D Cook",0,3,3
27121084,2016-04-28,2016,"datetime(2016,4,28,0,0)",0,0,0,"A Ngo",3,3,0,"D Cook",0,3,3
27121084,2016-04-28,2016,"datetime(2016,4,28,0,0)",0,0,1,"A Nimmerjahn",9,6,0,"D Cook",0,3,3
27121084,2016-04-28,2016,"datetime(2016,4,28,0,0)",0,0,0,"A Arena",3,0,0,"E Hoffman",0,3,3
27121084,2016-04-28,2016,"datetime(2016,4,28,0,0)",0,0,0,"A Ngo",3,3,0,"E Hoffman",0,3,3
27121084,2016-04-28,2016,"datetime(2016,4,28,0,0)",0,0,1,"A Nimmerjahn",9,6,0,"E Hoffman",0,3,3
27121084,2016-04-28,2016,"datetime(2016,4,28,0,0)",0,0,0,"D Cook",3,3,0,"E Hoffman",0,3,3
27121084,2016-04-28,2016,"datetime(2016,4,28,0,0)",0,0,0,"A Arena",3,0,0,"A Ngo",0,3,3
27121084,2016-04-28,2016,"datetime(2016,4,28,0,0)",0,0,0,"A Arena",3,0,1,"A Nimmerjahn",0,9,6
27121084,2016-04-28,2016,"datetime(2016,4,28,0,0)",0,0,0,"A Ngo",3,3,1,"A Nimmerjahn",0,9,6
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"B Barres",5,0,0,"J Park",0,9,2
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"B Vo",5,0,0,"J Park",0,9,2
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,1,"C Eroglu",20,36,0,"J Park",0,9,2
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"C Zhou",5,0,0,"J Park",0,9,2
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"D Kim",5,0,0,"J Park",0,9,2
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"D Wang",7,5,0,"J Park",0,9,2
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"E Chang",13,0,0,"J Park",0,9,2
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"E Perez-Reyes",5,0,0,"J Park",0,9,2
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"F Zaucke",5,0,0,"J Park",0,9,2
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"G Feng",5,5,0,"J Park",0,9,2
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"I Vitko",5,0,0,"J Park",0,9,2
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"B Barres",5,0,0,"Y Yu",0,9,0
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"B Vo",5,0,0,"Y Yu",0,9,0
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,1,"C Eroglu",20,36,0,"Y Yu",0,9,0
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"C Zhou",5,0,0,"Y Yu",0,9,0
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"D Kim",5,0,0,"Y Yu",0,9,0
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"D Wang",7,5,0,"Y Yu",0,9,0
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"E Chang",13,0,0,"Y Yu",0,9,0
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"E Perez-Reyes",5,0,0,"Y Yu",0,9,0
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"F Zaucke",5,0,0,"Y Yu",0,9,0
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"G Feng",5,5,0,"Y Yu",0,9,0
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"I Vitko",5,0,0,"Y Yu",0,9,0
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"J Park",9,2,0,"Y Yu",0,9,0
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"K Li",5,0,0,"Y Yu",0,9,0
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"K Sharp",5,0,0,"Y Yu",0,9,0
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"N Gong",5,0,0,"Y Yu",0,9,0
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"O Steward",5,0,0,"Y Yu",0,9,0
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"X Zhang",5,3,0,"Y Yu",0,9,0
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"B Barres",5,0,0,"C Zhou",0,5,0
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"B Vo",5,0,0,"C Zhou",0,5,0
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,1,"C Eroglu",20,36,0,"C Zhou",0,5,0
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"B Barres",5,0,0,"K Li",0,5,0
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"B Vo",5,0,0,"K Li",0,5,0
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,1,"C Eroglu",20,36,0,"K Li",0,5,0
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"C Zhou",5,0,0,"K Li",0,5,0
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"D Kim",5,0,0,"K Li",0,5,0
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"D Wang",7,5,0,"K Li",0,5,0
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"E Chang",13,0,0,"K Li",0,5,0
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"E Perez-Reyes",5,0,0,"K Li",0,5,0
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"F Zaucke",5,0,0,"K Li",0,5,0
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"G Feng",5,5,0,"K Li",0,5,0
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"I Vitko",5,0,0,"K Li",0,5,0
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"J Park",9,2,0,"K Li",0,5,0
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"B Barres",5,0,0,"D Wang",0,7,5
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"B Vo",5,0,0,"D Wang",0,7,5
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,1,"C Eroglu",20,36,0,"D Wang",0,7,5
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"C Zhou",5,0,0,"D Wang",0,7,5
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"D Kim",5,0,0,"D Wang",0,7,5
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"B Barres",5,0,0,"E Chang",0,13,0
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"B Vo",5,0,0,"E Chang",0,13,0
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,1,"C Eroglu",20,36,0,"E Chang",0,13,0
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"C Zhou",5,0,0,"E Chang",0,13,0
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"D Kim",5,0,0,"E Chang",0,13,0
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"D Wang",7,5,0,"E Chang",0,13,0
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"B Barres",5,0,0,"D Kim",0,5,0
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"B Vo",5,0,0,"D Kim",0,5,0
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,1,"C Eroglu",20,36,0,"D Kim",0,5,0
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"C Zhou",5,0,0,"D Kim",0,5,0
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"B Barres",5,0,0,"B Vo",0,5,0
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"B Barres",5,0,0,"X Zhang",0,5,3
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"B Vo",5,0,0,"X Zhang",0,5,3
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,1,"C Eroglu",20,36,0,"X Zhang",0,5,3
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"C Zhou",5,0,0,"X Zhang",0,5,3
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"D Kim",5,0,0,"X Zhang",0,5,3
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"D Wang",7,5,0,"X Zhang",0,5,3
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"E Chang",13,0,0,"X Zhang",0,5,3
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"E Perez-Reyes",5,0,0,"X Zhang",0,5,3
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"F Zaucke",5,0,0,"X Zhang",0,5,3
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"G Feng",5,5,0,"X Zhang",0,5,3
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"I Vitko",5,0,0,"X Zhang",0,5,3
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"J Park",9,2,0,"X Zhang",0,5,3
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"K Li",5,0,0,"X Zhang",0,5,3
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"K Sharp",5,0,0,"X Zhang",0,5,3
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"N Gong",5,0,0,"X Zhang",0,5,3
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"O Steward",5,0,0,"X Zhang",0,5,3
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"B Barres",5,0,0,"N Gong",0,5,0
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"B Vo",5,0,0,"N Gong",0,5,0
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,1,"C Eroglu",20,36,0,"N Gong",0,5,0
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"C Zhou",5,0,0,"N Gong",0,5,0
27129212,2016-06-17,2016,"datetime(2016,6,17,0,0)",0,0,0,"D Kim",5,0,0,"N Gong",0,5,0
